location_id,provider_id,hospital_name,city,state,latitude,longitude,beds,trauma_level,total_staff,website
11260,21260,Hospital Memorial Care Center,Philadelphia,WA,42.990134,-92.254442,107.0,Level 3,1894.0,
11261,21261,Hospital Mercy Health System,Dallas,NY,33.763386,-100.954686,156.0,Level 3,1317.0,
11262,21262,Hospital Grace Hospital,Chicago,AZ,33.793591,-80.419107,,Level 2,,www.hospital11262.com
11263,21263,Hospital Memorial Medical Center,Los Angeles,TX,30.785597,-98.069078,362.0,Level 3,892.0,
11264,21264,Hospital Memorial Health System,Dallas,GA,33.671557,-77.155015,259.0,Level 2,,www.hospital11264.com
11265,21265,Hospital Regional Medical Center,Atlanta,MA,41.659442,-93.620926,106.0,,397.0,
11266,21266,Hospital Regional Care Center,Los Angeles,AZ,39.983888,-91.454539,284.0,,,www.hospital11266.com
11267,21267,Hospital Community Clinic,Houston,AZ,30.242886,-97.144969,,Level 1,446.0,www.hospital11267.com
11268,21268,Hospital General Care Center,Philadelphia,PA,37.676244,-108.452008,,Level 3,225.0,
11269,21269,Hospital St. Mary Medical Center,Miami,IL,42.584162,-82.468332,247.0,,,
11270,21270,Hospital Grace Hospital,Philadelphia,CA,32.449268,-108.079159,399.0,,1353.0,www.hospital11270.com
11271,21271,Hospital Regional Hospital,Phoenix,AZ,33.787578,-83.206983,468.0,,,www.hospital11271.com
11272,21272,Hospital Community Medical Center,Chicago,WA,37.483321,-100.337446,127.0,Level 1,713.0,
11273,21273,Hospital Central Medical Center,Seattle,MA,43.604939,-115.930342,188.0,Level 2,588.0,www.hospital11273.com
11274,21274,Hospital Grace Clinic,Philadelphia,NY,44.880113,-81.017864,471.0,Level 2,,
11275,21275,Hospital Community Care Center,Boston,FL,41.489407,-91.70474,492.0,,1919.0,www.hospital11275.com
11276,21276,Hospital Grace Medical Center,Chicago,MA,37.148915,-93.847476,208.0,Level 2,883.0,www.hospital11276.com
11277,21277,Hospital Grace Clinic,Dallas,PA,32.483142,-96.251815,460.0,Level 3,209.0,www.hospital11277.com
11278,21278,Hospital Central Health System,Atlanta,GA,40.330702,-82.689169,334.0,Level 1,,
11279,21279,Hospital Unity Medical Center,Houston,PA,35.875212,-88.910855,239.0,,,www.hospital11279.com
11280,21280,Hospital Hope Care Center,Dallas,MA,41.890842,-106.648542,452.0,Level 3,,www.hospital11280.com
11281,21281,Hospital Regional Health System,Seattle,FL,37.446512,-94.82804,,,1775.0,www.hospital11281.com
11282,21282,Hospital St. Mary Clinic,Miami,NY,31.116661,-87.574461,117.0,,182.0,www.hospital11282.com
11283,21283,Hospital Central Care Center,Miami,NY,31.805705,-78.915674,449.0,Level 2,1957.0,www.hospital11283.com
11284,21284,Hospital Memorial Care Center,Seattle,FL,31.003684,-91.366832,33.0,Level 2,366.0,www.hospital11284.com
11285,21285,Hospital Grace Hospital,Seattle,PA,40.254035,-101.541124,197.0,Level 3,798.0,www.hospital11285.com
11286,21286,Hospital Grace Hospital,Houston,AZ,33.289516,-109.025787,303.0,,279.0,www.hospital11286.com
11287,21287,Hospital Central Care Center,Chicago,IL,35.553555,-82.717386,132.0,Level 1,1434.0,www.hospital11287.com
11288,21288,Hospital General Hospital,Seattle,GA,31.911267,-83.607925,246.0,Level 1,740.0,www.hospital11288.com
11289,21289,Hospital Regional Health System,Boston,GA,36.553205,-104.032663,,Level 2,1465.0,www.hospital11289.com
11290,21290,Hospital Hope Medical Center,Phoenix,WA,43.175712,-75.322144,430.0,,1398.0,www.hospital11290.com
11291,21291,Hospital Hope Health System,Dallas,NY,40.791734,-88.939807,128.0,Level 2,281.0,www.hospital11291.com
11292,21292,Hospital Unity Clinic,Los Angeles,GA,37.228593,-94.721621,,Level 1,399.0,www.hospital11292.com
11293,21293,Hospital Mercy Health System,Chicago,MA,42.331591,-86.023906,34.0,,861.0,www.hospital11293.com
11294,21294,Hospital Community Care Center,Miami,GA,39.975557,-109.17667,254.0,,492.0,www.hospital11294.com
11295,21295,Hospital Regional Hospital,Houston,TX,35.40828,-100.948872,447.0,Level 1,84.0,www.hospital11295.com
11296,21296,Hospital Grace Hospital,Miami,PA,40.721114,-83.808953,249.0,Level 3,1293.0,www.hospital11296.com
11297,21297,Hospital Memorial Clinic,Houston,GA,38.531452,-98.031823,494.0,Level 3,,www.hospital11297.com
11298,21298,Hospital Hope Medical Center,Atlanta,TX,30.520093,-112.085982,193.0,Level 3,562.0,www.hospital11298.com
11299,21299,Hospital Regional Medical Center,Houston,MA,34.921069,-104.519468,283.0,Level 1,1339.0,www.hospital11299.com
11300,21300,Hospital Regional Medical Center,Philadelphia,PA,42.283809,-94.321584,433.0,,1180.0,www.hospital11300.com
11301,21301,Hospital General Medical Center,Phoenix,GA,38.691039,-100.551921,93.0,,1165.0,www.hospital11301.com
11302,21302,Hospital General Care Center,Atlanta,NY,30.128468,-114.893664,266.0,Level 1,907.0,www.hospital11302.com
11303,21303,Hospital Grace Care Center,Houston,GA,42.098229,-95.951224,305.0,,615.0,www.hospital11303.com
11304,21304,Hospital St. Mary Hospital,Chicago,FL,41.064843,-88.303995,,Level 3,537.0,www.hospital11304.com
11305,21305,Hospital Central Care Center,Atlanta,IL,35.628389,-105.573138,25.0,Level 3,,www.hospital11305.com
11306,21306,Hospital Unity Care Center,Houston,CA,34.579636,-79.862517,114.0,Level 1,1085.0,www.hospital11306.com
11307,21307,Hospital St. Mary Medical Center,Houston,PA,40.264058,-100.98727,392.0,,886.0,www.hospital11307.com
11308,21308,Hospital Grace Medical Center,Boston,FL,44.836213,-112.139817,414.0,Level 2,708.0,www.hospital11308.com
11309,21309,Hospital Grace Health System,Dallas,GA,42.250167,-119.424967,257.0,Level 1,644.0,
11310,21310,Hospital St. Mary Hospital,Miami,WA,38.790417,-107.743858,423.0,Level 3,319.0,www.hospital11310.com
11311,21311,Hospital Hope Hospital,Philadelphia,MA,36.422974,-86.591267,67.0,Level 2,1958.0,www.hospital11311.com
11312,21312,Hospital Central Medical Center,Los Angeles,IL,41.750496,-79.007885,199.0,Level 1,791.0,www.hospital11312.com
11313,21313,Hospital Hope Care Center,Miami,AZ,34.244589,-99.794563,,Level 1,1537.0,www.hospital11313.com
11314,21314,Hospital Hope Health System,Seattle,NY,30.650292,-109.14301,427.0,Level 2,,
11315,21315,Hospital Central Hospital,Los Angeles,TX,30.481592,-97.311892,358.0,Level 1,214.0,www.hospital11315.com
11316,21316,Hospital Hope Health System,Miami,AZ,35.60449,-112.12932,138.0,Level 2,1099.0,www.hospital11316.com
11317,21317,Hospital General Clinic,Miami,NY,31.687126,-86.967338,83.0,Level 1,,www.hospital11317.com
11318,21318,Hospital General Hospital,Houston,PA,33.509072,-103.795892,186.0,Level 3,621.0,www.hospital11318.com
11319,21319,Hospital Regional Hospital,Philadelphia,CA,30.329616,-83.298902,436.0,Level 2,172.0,www.hospital11319.com
11320,21320,Hospital Grace Clinic,Houston,IL,33.774096,-103.608423,496.0,Level 2,488.0,www.hospital11320.com
11321,21321,Hospital Community Hospital,Phoenix,PA,34.785375,-83.064068,86.0,Level 3,345.0,www.hospital11321.com
11322,21322,Hospital Memorial Care Center,Houston,TX,36.540738,-119.125267,212.0,,,www.hospital11322.com
11323,21323,Hospital Grace Hospital,Phoenix,TX,33.317644,-116.54509,497.0,Level 1,1456.0,www.hospital11323.com
11324,21324,Hospital Regional Medical Center,Seattle,PA,44.400153,-87.803643,454.0,Level 1,1755.0,www.hospital11324.com
11325,21325,Hospital Central Health System,Boston,CA,31.40536,-80.670295,208.0,,,
11326,21326,Hospital Regional Hospital,Boston,TX,36.911201,-78.568563,204.0,Level 2,1405.0,www.hospital11326.com
11327,21327,Hospital General Clinic,Atlanta,AZ,36.09103,-112.562991,299.0,Level 1,,
11328,21328,Hospital Regional Clinic,Chicago,TX,36.465072,-115.986957,317.0,Level 1,615.0,www.hospital11328.com
11329,21329,Hospital Central Health System,Miami,FL,44.955334,-78.076286,476.0,Level 3,544.0,www.hospital11329.com
11330,21330,Hospital Hope Clinic,Miami,FL,40.828143,-81.695165,193.0,,,
11331,21331,Hospital Memorial Hospital,Boston,CA,40.056521,-100.57568,251.0,Level 3,1513.0,www.hospital11331.com
11332,21332,Hospital St. Mary Care Center,Philadelphia,CA,41.990228,-117.085706,418.0,,1710.0,www.hospital11332.com
11333,21333,Hospital Memorial Hospital,Dallas,TX,39.72486,-91.014226,486.0,,1221.0,www.hospital11333.com
11334,21334,Hospital Community Health System,Houston,MA,33.51454,-95.612098,289.0,Level 1,1956.0,www.hospital11334.com
11335,21335,Hospital Community Clinic,Miami,NY,38.832551,-92.290077,241.0,,489.0,
11336,21336,Hospital St. Mary Health System,Houston,AZ,35.787699,-118.494214,,Level 3,1452.0,
11337,21337,Hospital Mercy Care Center,Phoenix,AZ,38.748941,-112.423524,96.0,Level 3,715.0,www.hospital11337.com
11338,21338,Hospital Grace Care Center,Philadelphia,FL,42.416797,-99.016541,143.0,Level 1,723.0,www.hospital11338.com
11339,21339,Hospital Hope Care Center,Chicago,GA,39.641711,-85.139239,347.0,,1344.0,www.hospital11339.com
11340,21340,Hospital Central Medical Center,Miami,GA,35.003484,-99.25295,247.0,Level 2,,www.hospital11340.com
11341,21341,Hospital Community Clinic,Houston,IL,36.911421,-99.626524,111.0,Level 3,1109.0,www.hospital11341.com
11342,21342,Hospital St. Mary Hospital,Houston,TX,42.19133,-111.849043,117.0,Level 2,567.0,www.hospital11342.com
11343,21343,Hospital St. Mary Health System,Seattle,WA,33.100142,-90.028383,403.0,,1277.0,www.hospital11343.com
11344,21344,Hospital Hope Clinic,Phoenix,MA,38.561005,-119.208535,463.0,,1115.0,www.hospital11344.com
11345,21345,Hospital Mercy Health System,Miami,IL,30.103729,-90.086292,63.0,,,www.hospital11345.com
11346,21346,Hospital General Care Center,Philadelphia,AZ,37.369676,-90.35203,416.0,Level 1,760.0,www.hospital11346.com
11347,21347,Hospital Central Hospital,Philadelphia,NY,40.404469,-76.88004,484.0,Level 3,1789.0,www.hospital11347.com
11348,21348,Hospital Grace Clinic,Seattle,IL,36.881945,-111.186243,252.0,Level 1,,www.hospital11348.com
11349,21349,Hospital Community Care Center,Philadelphia,WA,33.821001,-107.396722,84.0,Level 1,359.0,www.hospital11349.com
11350,21350,Hospital Regional Clinic,Los Angeles,WA,31.67148,-107.204775,497.0,Level 1,986.0,www.hospital11350.com
11351,21351,Hospital Unity Hospital,Seattle,CA,30.473256,-109.926569,328.0,Level 3,533.0,
11352,21352,Hospital Regional Care Center,Los Angeles,GA,34.322631,-96.533523,267.0,Level 3,594.0,www.hospital11352.com
11353,21353,Hospital Central Clinic,Miami,IL,31.557478,-97.218346,243.0,Level 3,973.0,www.hospital11353.com
11354,21354,Hospital Memorial Health System,Dallas,CA,41.565092,-97.184125,296.0,Level 3,615.0,www.hospital11354.com
11355,21355,Hospital Regional Clinic,Boston,GA,43.843209,-75.058228,301.0,Level 1,1206.0,www.hospital11355.com
11356,21356,Hospital Grace Clinic,Phoenix,WA,32.893794,-112.717278,346.0,Level 3,1337.0,www.hospital11356.com
11357,21357,Hospital Central Hospital,Phoenix,FL,42.611308,-85.402812,217.0,Level 2,1089.0,www.hospital11357.com
11358,21358,Hospital Regional Health System,Boston,WA,37.886498,-79.573433,407.0,,1465.0,www.hospital11358.com
11359,21359,Hospital Hope Hospital,Philadelphia,CA,44.330966,-83.903697,367.0,Level 1,1840.0,www.hospital11359.com
11360,21360,Hospital St. Mary Clinic,Los Angeles,GA,32.160781,-112.336882,462.0,Level 1,1972.0,www.hospital11360.com
11361,21361,Hospital General Clinic,Los Angeles,NY,33.138151,-100.501642,495.0,Level 2,291.0,www.hospital11361.com
11362,21362,Hospital Central Care Center,Seattle,WA,36.008806,-88.112704,235.0,,1100.0,
11363,21363,Hospital General Hospital,Chicago,IL,30.921817,-93.122086,479.0,Level 1,1357.0,www.hospital11363.com
11364,21364,Hospital Hope Hospital,Miami,PA,44.88916,-84.019815,66.0,Level 2,1547.0,www.hospital11364.com
11365,21365,Hospital St. Mary Health System,Philadelphia,IL,43.056565,-111.627282,128.0,Level 3,1657.0,www.hospital11365.com
11366,21366,Hospital Hope Hospital,Chicago,NY,44.374078,-82.067024,438.0,Level 3,1578.0,www.hospital11366.com
11367,21367,Hospital Regional Care Center,Boston,FL,35.496916,-83.357587,36.0,Level 1,521.0,
11368,21368,Hospital Community Medical Center,Houston,NY,41.731789,-77.120644,186.0,Level 1,1501.0,www.hospital11368.com
11369,21369,Hospital General Health System,Boston,MA,37.477764,-110.01745,86.0,Level 3,188.0,
11370,21370,Hospital Unity Hospital,Miami,NY,32.322028,-118.695559,141.0,,158.0,www.hospital11370.com
11371,21371,Hospital St. Mary Hospital,Seattle,FL,33.824365,-80.053919,325.0,Level 2,175.0,www.hospital11371.com
11372,21372,Hospital Hope Health System,Dallas,WA,35.886475,-89.248297,496.0,Level 1,311.0,www.hospital11372.com
11373,21373,Hospital Central Care Center,Dallas,AZ,37.965841,-80.279576,444.0,,1192.0,www.hospital11373.com
11374,21374,Hospital Unity Hospital,Seattle,PA,39.894877,-79.797016,303.0,Level 3,,www.hospital11374.com
11375,21375,Hospital Unity Hospital,Miami,AZ,42.799033,-83.559442,179.0,Level 1,337.0,www.hospital11375.com
11376,21376,Hospital Grace Hospital,Houston,IL,30.075444,-105.379306,291.0,Level 2,60.0,www.hospital11376.com
11377,21377,Hospital Unity Hospital,Miami,MA,39.597042,-98.540142,,Level 1,1131.0,
11378,21378,Hospital Hope Health System,Boston,TX,35.554602,-111.063849,273.0,Level 1,1989.0,
11379,21379,Hospital Regional Medical Center,Seattle,TX,30.622328,-110.956654,235.0,Level 2,125.0,www.hospital11379.com
11380,21380,Hospital Unity Clinic,Houston,IL,41.25991,-94.099703,275.0,,1340.0,www.hospital11380.com
11381,21381,Hospital General Health System,Chicago,GA,37.597435,-101.052506,173.0,Level 3,914.0,www.hospital11381.com
11382,21382,Hospital Community Care Center,Seattle,AZ,30.227524,-88.377871,346.0,Level 1,632.0,
11383,21383,Hospital Mercy Medical Center,Los Angeles,MA,32.957755,-81.738213,359.0,,1761.0,www.hospital11383.com
11384,21384,Hospital Mercy Health System,Boston,MA,37.852798,-100.856176,,Level 2,1864.0,www.hospital11384.com
11385,21385,Hospital General Hospital,Boston,AZ,38.114367,-111.328608,,Level 1,1351.0,
11386,21386,Hospital Memorial Medical Center,Seattle,CA,38.923169,-94.350684,297.0,Level 1,258.0,www.hospital11386.com
11387,21387,Hospital Memorial Care Center,Seattle,WA,34.042179,-87.285395,,Level 1,1219.0,www.hospital11387.com
11388,21388,Hospital St. Mary Medical Center,Phoenix,CA,42.458071,-91.677077,255.0,,133.0,www.hospital11388.com
11389,21389,Hospital Community Care Center,Houston,MA,40.748417,-82.827551,392.0,Level 1,471.0,www.hospital11389.com
11390,21390,Hospital Mercy Hospital,Phoenix,NY,40.218337,-91.250429,246.0,Level 2,608.0,www.hospital11390.com
11391,21391,Hospital Regional Medical Center,Los Angeles,IL,42.145659,-105.304357,343.0,Level 3,1977.0,
11392,21392,Hospital General Hospital,Philadelphia,WA,43.982048,-102.979026,59.0,Level 2,1317.0,www.hospital11392.com
11393,21393,Hospital Regional Medical Center,Los Angeles,PA,39.956915,-114.430116,447.0,Level 1,343.0,
11394,21394,Hospital Regional Medical Center,Boston,FL,43.176769,-115.19188,353.0,Level 2,777.0,www.hospital11394.com
11395,21395,Hospital Central Health System,Phoenix,FL,37.911486,-97.410429,369.0,Level 1,396.0,www.hospital11395.com
11396,21396,Hospital Mercy Medical Center,Atlanta,PA,37.115787,-83.346835,157.0,Level 3,722.0,
11397,21397,Hospital Central Care Center,Philadelphia,WA,34.355428,-118.775921,,Level 2,674.0,www.hospital11397.com
11398,21398,Hospital Regional Clinic,Miami,TX,31.150605,-75.56944,261.0,Level 2,1138.0,www.hospital11398.com
11399,21399,Hospital Mercy Clinic,Philadelphia,CA,35.537269,-101.00467,236.0,,96.0,www.hospital11399.com
11400,21400,Hospital Mercy Clinic,Miami,GA,40.296351,-103.946037,289.0,Level 3,467.0,www.hospital11400.com
11401,21401,Hospital Unity Health System,Dallas,GA,38.90884,-93.000025,,Level 3,317.0,www.hospital11401.com
11402,21402,Hospital St. Mary Medical Center,Miami,GA,31.230386,-92.871483,,Level 2,729.0,www.hospital11402.com
11403,21403,Hospital Hope Medical Center,Atlanta,TX,42.782323,-119.396942,372.0,,380.0,www.hospital11403.com
11404,21404,Hospital Mercy Health System,Dallas,AZ,31.891829,-83.45701,154.0,Level 2,1939.0,www.hospital11404.com
11405,21405,Hospital Community Care Center,Miami,WA,30.092598,-119.192401,282.0,,,
11406,21406,Hospital Mercy Medical Center,Seattle,TX,30.999335,-113.543673,148.0,Level 2,1992.0,www.hospital11406.com
11407,21407,Hospital Unity Health System,Miami,GA,40.485739,-90.273508,189.0,Level 3,215.0,www.hospital11407.com
11408,21408,Hospital Community Hospital,Dallas,IL,42.082976,-113.491005,435.0,Level 3,1144.0,
11409,21409,Hospital St. Mary Medical Center,Chicago,TX,31.479499,-103.832291,243.0,Level 1,1166.0,www.hospital11409.com
11410,21410,Hospital Unity Hospital,Phoenix,PA,37.105334,-117.947371,197.0,Level 3,777.0,www.hospital11410.com
11411,21411,Hospital Hope Care Center,Los Angeles,AZ,36.914594,-86.981143,,Level 3,1065.0,www.hospital11411.com
11412,21412,Hospital Grace Clinic,Seattle,CA,39.461031,-98.250636,425.0,,1543.0,www.hospital11412.com
11413,21413,Hospital Mercy Clinic,Dallas,NY,43.568825,-82.123057,176.0,Level 3,908.0,
11414,21414,Hospital Memorial Health System,Boston,GA,31.210609,-111.744488,292.0,Level 2,,www.hospital11414.com
11415,21415,Hospital Mercy Health System,Phoenix,PA,35.308081,-112.712722,,,201.0,www.hospital11415.com
11416,21416,Hospital Unity Clinic,Phoenix,FL,30.483521,-117.804231,373.0,Level 1,,
11417,21417,Hospital Community Clinic,Atlanta,WA,44.754587,-89.036402,,,1730.0,www.hospital11417.com
11418,21418,Hospital Community Medical Center,Dallas,MA,43.94042,-87.286603,238.0,Level 3,1055.0,
11419,21419,Hospital Hope Clinic,Los Angeles,NY,30.254361,-101.990039,158.0,,294.0,www.hospital11419.com
11420,21420,Hospital Regional Hospital,Chicago,AZ,41.812078,-75.127425,271.0,Level 2,1149.0,www.hospital11420.com
11421,21421,Hospital Community Hospital,Chicago,TX,37.939704,-106.905159,475.0,,1995.0,www.hospital11421.com
11422,21422,Hospital General Care Center,Miami,AZ,35.453421,-77.05079,76.0,Level 2,745.0,www.hospital11422.com
11423,21423,Hospital Regional Clinic,Dallas,NY,35.425732,-101.317189,394.0,Level 2,502.0,www.hospital11423.com
11424,21424,Hospital Regional Hospital,Miami,FL,35.925523,-75.994909,145.0,Level 2,1941.0,www.hospital11424.com
11425,21425,Hospital General Hospital,Atlanta,NY,32.314486,-98.741579,,Level 3,765.0,
11426,21426,Hospital Regional Medical Center,Los Angeles,TX,44.245483,-96.210662,104.0,Level 2,489.0,www.hospital11426.com
11427,21427,Hospital Community Medical Center,Houston,GA,44.741621,-92.129827,244.0,Level 2,574.0,
11428,21428,Hospital St. Mary Health System,Miami,CA,30.928528,-82.318015,,Level 1,,www.hospital11428.com
11429,21429,Hospital Regional Care Center,Phoenix,PA,33.938844,-115.462818,54.0,,354.0,www.hospital11429.com
11430,21430,Hospital Community Care Center,Seattle,NY,34.085693,-81.924077,226.0,Level 1,638.0,
11431,21431,Hospital Memorial Medical Center,Seattle,NY,30.431411,-98.379463,133.0,,171.0,www.hospital11431.com
11432,21432,Hospital Community Clinic,Boston,WA,40.464329,-111.521184,285.0,Level 3,966.0,www.hospital11432.com
11433,21433,Hospital Mercy Care Center,Boston,NY,36.662814,-113.944355,,Level 1,1736.0,www.hospital11433.com
11434,21434,Hospital General Medical Center,Dallas,WA,36.323552,-91.998587,260.0,Level 2,1417.0,
11435,21435,Hospital Grace Care Center,Boston,NY,31.880293,-114.175623,482.0,Level 3,721.0,www.hospital11435.com
