provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
19545,Hospital Grace Hospital,5169 Hill Blvd,Dallas,AZ,43604,County E,2906421120,Critical Access,Tribal,True
19546,Hospital Mercy Hospital,9373 Park Ave,Houston,GA,77779,County E,4102695586,Acute Care,Proprietary,
19547,Hospital St. Mary Care Center,9727 Elm St,Dallas,PA,47873,County D,2179471397,Psychiatric,Proprietary,
19548,Hospital Grace Health System,2413 Main St,Phoenix,IL,45141,County B,7093880975,Psychiatric,Church,False
19549,Hospital Unity Medical Center,2937 Park Ave,Dallas,NY,27091,County C,4395252458,Critical Access,Church,False
19550,Hospital Hope Medical Center,1131 Lake Dr,Boston,GA,40237,County E,4570084183,Acute Care,Tribal,True
19551,Hospital Grace Clinic,265 Main St,Miami,CA,86594,County A,7755929490,Rehabilitation,Tribal,True
19552,Hospital Hope Care Center,8582 Hill Blvd,Phoenix,MA,13301,County A,5003228893,Rehabilitation,Church,
19553,Hospital Grace Clinic,3993 Lake Dr,Houston,CA,27431,County C,3637360901,Critical Access,Non-Profit,True
19554,Hospital Mercy Hospital,9684 Park Ave,Atlanta,WA,81754,County D,5607887620,Long Term Care,Tribal,False
19555,Hospital Hope Care Center,4844 Park Ave,Los Angeles,FL,73797,County A,6995547119,Acute Care,Tribal,
19556,Hospital Unity Care Center,9589 Park Ave,Los Angeles,TX,84296,County A,6377036746,Rehabilitation,Tribal,True
19557,Hospital Grace Hospital,1336 Elm St,Boston,NY,76277,County A,3982007807,Acute Care,Church,
19558,Hospital Regional Health System,9781 Cedar Lane,Atlanta,IL,56122,County B,8629061516,Critical Access,Tribal,False
19559,Hospital Mercy Care Center,4182 Lake Dr,Boston,TX,30465,County D,7151222504,Long Term Care,Church,
19560,Hospital Memorial Clinic,446 River Rd,Houston,AZ,64291,County B,5231997785,Psychiatric,Non-Profit,True
19561,Hospital St. Mary Care Center,121 Elm St,Philadelphia,TX,97689,County D,5246933916,Rehabilitation,Tribal,
19562,Hospital Central Care Center,4680 River Rd,Phoenix,CA,72569,County A,3889337796,Critical Access,Government,False
19563,Hospital St. Mary Clinic,965 Hill Blvd,Seattle,PA,42056,County B,4654604896,Long Term Care,Church,True
19564,Hospital Regional Hospital,4734 Lake Dr,Seattle,TX,66765,County A,9644295094,Acute Care,Church,
19565,Hospital Central Medical Center,2898 Elm St,Houston,FL,84586,County E,4259233995,Long Term Care,Church,False
19566,Hospital Community Medical Center,1686 Oak Rd,Houston,FL,81772,County B,2770553184,Critical Access,Church,True
19567,Hospital Central Clinic,9445 Main St,Houston,PA,30047,County D,6215850563,Long Term Care,Proprietary,False
19568,Hospital Unity Care Center,2427 Hill Blvd,Houston,WA,89985,County C,9692127033,Rehabilitation,Proprietary,True
19569,Hospital Central Clinic,4420 Park Ave,Boston,PA,48056,County A,6336138418,Long Term Care,Proprietary,
19570,Hospital Hope Medical Center,6806 Park Ave,Phoenix,TX,27519,County C,3151073524,Long Term Care,Church,False
19571,Hospital St. Mary Medical Center,6289 Lake Dr,Atlanta,GA,85252,County A,6443981995,Acute Care,Government,
19572,Hospital Regional Health System,6792 Oak Rd,Seattle,TX,77030,County D,7437319880,Long Term Care,Government,
19573,Hospital Mercy Hospital,4572 Main St,Boston,FL,91543,County B,5328151227,Psychiatric,Non-Profit,
19574,Hospital Central Health System,8613 River Rd,Chicago,PA,74706,County A,8795459071,Critical Access,Tribal,True
19575,Hospital Community Health System,1978 Cedar Lane,Los Angeles,NY,19689,County A,2236047867,Psychiatric,Tribal,True
19576,Hospital Regional Care Center,3911 Oak Rd,Dallas,CA,42689,County B,9832148848,Acute Care,Church,
19577,Hospital Unity Clinic,4040 Park Ave,Boston,WA,48554,County D,5387806001,Rehabilitation,Proprietary,
19578,Hospital Hope Clinic,3308 Elm St,Phoenix,PA,14253,County C,8061260332,Acute Care,Tribal,True
19579,Hospital Memorial Hospital,328 River Rd,Atlanta,CA,38771,County A,8261929194,Critical Access,Proprietary,True
19580,Hospital Central Care Center,8009 Hill Blvd,Philadelphia,AZ,34814,County E,4195048037,Acute Care,Tribal,
19581,Hospital Community Hospital,1352 Main St,Chicago,AZ,55737,County A,7791309737,Psychiatric,Government,False
19582,Hospital Memorial Hospital,4079 Elm St,Dallas,PA,90204,County C,4373092081,Psychiatric,Tribal,
19583,Hospital Mercy Care Center,6832 Oak Rd,Seattle,MA,75375,County D,3100032813,Psychiatric,Non-Profit,False
19584,Hospital Community Clinic,2970 Cedar Lane,Seattle,MA,98162,County C,7056176678,Acute Care,Tribal,
19585,Hospital Memorial Hospital,5582 Hill Blvd,Boston,NY,97655,County D,9898712784,Critical Access,Proprietary,True
19586,Hospital Mercy Care Center,2101 River Rd,Miami,GA,81581,County A,5046717550,Critical Access,Church,False
19587,Hospital General Health System,2207 River Rd,Dallas,IL,28649,County D,3334835340,Acute Care,Non-Profit,True
19588,Hospital Unity Hospital,8850 Lake Dr,Seattle,IL,96042,County A,8044904898,Rehabilitation,Church,True
19589,Hospital Community Medical Center,8724 River Rd,Boston,PA,89429,County E,9434666556,Long Term Care,Church,
19590,Hospital Central Hospital,1470 Cedar Lane,Seattle,NY,77427,County A,2087558383,Rehabilitation,Government,False
19591,Hospital Mercy Health System,3938 River Rd,Boston,TX,43359,County D,3381911532,Long Term Care,Tribal,False
19592,Hospital Grace Hospital,8178 Park Ave,Seattle,AZ,33766,County B,6823593449,Critical Access,Tribal,False
19593,Hospital Central Clinic,2043 Cedar Lane,Phoenix,CA,73204,County D,6456072805,Rehabilitation,Government,True
19594,Hospital Regional Care Center,4734 Hill Blvd,Los Angeles,NY,58019,County D,5291182760,Critical Access,Tribal,True
19595,Hospital Regional Clinic,7206 Cedar Lane,Boston,AZ,58614,County A,7874857351,Psychiatric,Tribal,
19596,Hospital Hope Hospital,8299 Hill Blvd,Dallas,PA,70824,County D,8910444167,Critical Access,Tribal,False
19597,Hospital Memorial Health System,7945 Park Ave,Boston,MA,24221,County B,8863797402,Critical Access,Church,True
19598,Hospital Mercy Care Center,3214 Oak Rd,Phoenix,TX,77459,County C,8830220361,Rehabilitation,Government,False
19599,Hospital Central Medical Center,1061 Park Ave,Chicago,MA,44353,County B,9475300725,Rehabilitation,Tribal,
19600,Hospital Memorial Care Center,1064 Oak Rd,Dallas,CA,90162,County E,4094753377,Rehabilitation,Proprietary,False
19601,Hospital General Care Center,9994 Park Ave,Dallas,PA,59367,County A,4218185405,Long Term Care,Non-Profit,True
19602,Hospital Unity Health System,5644 River Rd,Los Angeles,FL,29482,County E,6252810447,Critical Access,Church,False
19603,Hospital Central Medical Center,2078 Park Ave,Philadelphia,IL,14908,County B,6019476826,Critical Access,Proprietary,False
19604,Hospital Grace Care Center,9126 River Rd,Houston,WA,30862,County C,6764194264,Acute Care,Government,True
19605,Hospital Community Clinic,8712 Park Ave,Miami,CA,89427,County D,7056154235,Long Term Care,Government,False
19606,Hospital Mercy Health System,2078 Main St,Philadelphia,MA,89375,County E,8081494188,Critical Access,Tribal,
19607,Hospital St. Mary Care Center,1636 Hill Blvd,Los Angeles,TX,29037,County C,2205808340,Critical Access,Proprietary,True
19608,Hospital Central Clinic,6391 Main St,Atlanta,NY,53553,County A,3040040973,Rehabilitation,Proprietary,True
19609,Hospital Community Health System,2256 Lake Dr,Philadelphia,NY,83806,County D,3293749225,Acute Care,Proprietary,True
19610,Hospital Memorial Medical Center,6173 Lake Dr,Philadelphia,NY,81382,County A,4039040853,Acute Care,Tribal,False
19611,Hospital Memorial Health System,5635 Cedar Lane,Dallas,PA,41686,County E,4378718138,Rehabilitation,Tribal,
19612,Hospital Hope Medical Center,8445 Oak Rd,Seattle,TX,43562,County E,8017234955,Critical Access,Tribal,False
19613,Hospital Mercy Care Center,8459 Main St,Seattle,NY,66372,County A,4435262742,Long Term Care,Proprietary,
19614,Hospital General Medical Center,1695 Hill Blvd,Boston,GA,86568,County B,7616389101,Psychiatric,Tribal,True
19615,Hospital Grace Care Center,888 Park Ave,Dallas,IL,60836,County A,8343477756,Rehabilitation,Tribal,False
19616,Hospital Grace Hospital,2403 Lake Dr,Atlanta,CA,48467,County E,8849674954,Critical Access,Tribal,
19617,Hospital St. Mary Hospital,5614 Cedar Lane,Dallas,MA,83475,County B,7842842233,Long Term Care,Non-Profit,False
19618,Hospital Mercy Health System,3832 Park Ave,Houston,GA,80999,County D,3326350278,Critical Access,Non-Profit,True
19619,Hospital Hope Hospital,6639 Elm St,Phoenix,CA,58846,County B,3693545034,Rehabilitation,Tribal,False
19620,Hospital Community Medical Center,6367 Cedar Lane,Phoenix,TX,21473,County C,9649376083,Long Term Care,Tribal,
19621,Hospital General Health System,903 Oak Rd,Dallas,FL,34771,County A,9833671433,Psychiatric,Government,False
19622,Hospital Memorial Clinic,7521 Park Ave,Philadelphia,CA,83968,County B,2231262870,Long Term Care,Proprietary,
19623,Hospital Community Medical Center,6605 Oak Rd,Atlanta,CA,39536,County B,6249886996,Long Term Care,Non-Profit,True
19624,Hospital Central Health System,7688 Hill Blvd,Miami,IL,16042,County D,2868106981,Acute Care,Church,True
19625,Hospital Grace Medical Center,7776 Elm St,Seattle,PA,98874,County E,7507864615,Critical Access,Church,
19626,Hospital Central Health System,1568 Park Ave,Boston,WA,92925,County C,7287762789,Psychiatric,Proprietary,
19627,Hospital Memorial Medical Center,3356 Lake Dr,Chicago,FL,96619,County B,3445771880,Psychiatric,Government,True
19628,Hospital Memorial Hospital,5132 Elm St,Boston,AZ,34368,County A,6524517359,Long Term Care,Proprietary,
19629,Hospital Central Care Center,7368 Main St,Phoenix,WA,70370,County D,5436303701,Psychiatric,Tribal,True
19630,Hospital Memorial Clinic,5803 Park Ave,Boston,GA,32690,County A,4937498065,Psychiatric,Government,True
19631,Hospital Grace Care Center,306 Hill Blvd,Phoenix,NY,82294,County A,2458754755,Rehabilitation,Non-Profit,True
19632,Hospital General Hospital,7871 Lake Dr,Chicago,TX,60115,County E,8361391261,Psychiatric,Non-Profit,True
19633,Hospital Unity Clinic,127 Main St,Houston,IL,11376,County D,8796035491,Acute Care,Government,
19634,Hospital Central Medical Center,3127 Oak Rd,Los Angeles,TX,27907,County B,3746147562,Critical Access,Tribal,
19635,Hospital St. Mary Care Center,1646 Lake Dr,Chicago,PA,70470,County E,2513266137,Rehabilitation,Proprietary,True
19636,Hospital Community Hospital,1963 Park Ave,Phoenix,AZ,74892,County D,2293102204,Acute Care,Tribal,False
19637,Hospital General Health System,4983 Oak Rd,Los Angeles,MA,34622,County C,2442229373,Critical Access,Proprietary,
19638,Hospital General Medical Center,5196 Park Ave,Atlanta,CA,16325,County C,6278366396,Long Term Care,Church,
19639,Hospital Central Hospital,5029 Lake Dr,Houston,IL,52110,County D,3800655644,Critical Access,Tribal,False
19640,Hospital Grace Clinic,442 Hill Blvd,Los Angeles,PA,49343,County A,9191891727,Rehabilitation,Government,False
19641,Hospital Hope Care Center,4942 Hill Blvd,Houston,NY,66115,County A,6667558353,Critical Access,Tribal,
19642,Hospital General Care Center,6355 Elm St,Dallas,TX,35251,County D,8237954015,Psychiatric,Non-Profit,False
19643,Hospital Mercy Clinic,8824 Hill Blvd,Miami,MA,88624,County C,9812322553,Long Term Care,Tribal,
19644,Hospital Mercy Medical Center,2503 River Rd,Philadelphia,NY,83959,County D,6785154634,Psychiatric,Tribal,False
19645,Hospital Hope Hospital,9317 Cedar Lane,Philadelphia,WA,89326,County C,6282811258,Critical Access,Non-Profit,False
19646,Hospital Grace Medical Center,3721 Hill Blvd,Seattle,PA,81267,County B,7543222303,Rehabilitation,Proprietary,False
19647,Hospital Community Health System,9596 Main St,Houston,CA,89279,County B,6701689317,Rehabilitation,Non-Profit,
19648,Hospital Regional Hospital,448 Park Ave,Boston,PA,26302,County D,5761841922,Critical Access,Tribal,False
19649,Hospital Mercy Care Center,9778 Elm St,Los Angeles,AZ,65501,County D,6642848224,Acute Care,Tribal,
19650,Hospital Mercy Health System,6977 Lake Dr,Atlanta,PA,21899,County E,9203493813,Long Term Care,Non-Profit,False
19651,Hospital Unity Hospital,4142 Hill Blvd,Dallas,TX,87383,County D,3742448458,Acute Care,Government,True
19652,Hospital Regional Health System,5993 Main St,Atlanta,TX,98776,County D,3337372685,Critical Access,Church,False
19653,Hospital Mercy Clinic,1102 Hill Blvd,Miami,CA,16506,County D,5319421119,Critical Access,Tribal,True
19654,Hospital Unity Medical Center,1803 River Rd,Chicago,NY,56688,County D,7023005487,Long Term Care,Church,
19655,Hospital Central Care Center,1562 Park Ave,Chicago,PA,79019,County D,2732129454,Acute Care,Church,
19656,Hospital Mercy Clinic,3345 Main St,Seattle,WA,25932,County B,6830244940,Rehabilitation,Tribal,True
19657,Hospital Grace Care Center,3613 Main St,Philadelphia,MA,26338,County D,9423080014,Rehabilitation,Non-Profit,False
19658,Hospital Grace Health System,7362 Cedar Lane,Phoenix,WA,35101,County B,8098809971,Rehabilitation,Proprietary,True
19659,Hospital Community Hospital,6492 Park Ave,Phoenix,WA,41282,County B,5413668171,Psychiatric,Government,
19660,Hospital Regional Clinic,7910 Main St,Seattle,TX,73664,County D,7097193974,Acute Care,Proprietary,False
19661,Hospital Central Care Center,6442 Park Ave,Philadelphia,AZ,86414,County D,5136428757,Acute Care,Church,False
19662,Hospital Central Health System,6452 Cedar Lane,Philadelphia,NY,73792,County B,5763464633,Psychiatric,Non-Profit,True
19663,Hospital Mercy Health System,9215 Hill Blvd,Los Angeles,FL,44996,County B,5732816874,Psychiatric,Government,
19664,Hospital Hope Clinic,6879 Hill Blvd,Atlanta,GA,39668,County A,9709221156,Long Term Care,Government,
19665,Hospital Central Health System,8922 Oak Rd,Chicago,FL,12962,County B,9442571940,Critical Access,Church,
19666,Hospital Hope Health System,607 Elm St,Phoenix,GA,21839,County D,2543005193,Psychiatric,Non-Profit,True
19667,Hospital Regional Care Center,2172 Hill Blvd,Philadelphia,PA,15989,County D,2081906448,Critical Access,Non-Profit,
19668,Hospital Regional Health System,8673 Park Ave,Phoenix,FL,42793,County B,7549820241,Acute Care,Non-Profit,False
19669,Hospital Hope Medical Center,8486 Park Ave,Boston,NY,39253,County C,4380741352,Rehabilitation,Church,False
19670,Hospital General Clinic,8858 Cedar Lane,Seattle,MA,23544,County D,9120554598,Long Term Care,Non-Profit,False
19671,Hospital Central Medical Center,9505 Cedar Lane,Philadelphia,AZ,76888,County C,8983011054,Rehabilitation,Government,True
19672,Hospital Regional Medical Center,2388 Lake Dr,Houston,NY,89671,County E,4830081453,Long Term Care,Church,True
19673,Hospital St. Mary Medical Center,4700 Hill Blvd,Los Angeles,PA,18199,County C,3312331869,Acute Care,Government,True
19674,Hospital Regional Health System,4295 Main St,Chicago,TX,28848,County A,7229716697,Critical Access,Non-Profit,True
19675,Hospital Central Hospital,5450 River Rd,Seattle,AZ,17870,County B,3601542513,Psychiatric,Government,
19676,Hospital Hope Hospital,7307 Oak Rd,Boston,PA,11053,County D,8440891296,Long Term Care,Non-Profit,True
19677,Hospital General Hospital,5164 Elm St,Boston,GA,86321,County B,5153800835,Psychiatric,Tribal,False
19678,Hospital Regional Medical Center,7656 Oak Rd,Los Angeles,WA,12190,County B,5392082235,Long Term Care,Government,False
19679,Hospital Central Health System,1458 Lake Dr,Miami,NY,80235,County D,9286302800,Psychiatric,Church,True
19680,Hospital General Hospital,9450 Cedar Lane,Seattle,AZ,93396,County D,5084033916,Rehabilitation,Non-Profit,True
19681,Hospital St. Mary Health System,3311 Cedar Lane,Chicago,NY,81605,County A,8312773371,Long Term Care,Proprietary,True
19682,Hospital Central Clinic,2602 Main St,Chicago,MA,39306,County D,5090024050,Rehabilitation,Non-Profit,True
19683,Hospital St. Mary Care Center,9650 Park Ave,Los Angeles,FL,72147,County A,2218631897,Critical Access,Proprietary,
19684,Hospital Memorial Clinic,6787 Main St,Miami,GA,55236,County A,4024533387,Acute Care,Proprietary,
19685,Hospital Mercy Hospital,4564 Hill Blvd,Philadelphia,NY,84496,County D,8647989305,Psychiatric,Church,
19686,Hospital General Health System,1894 Elm St,Atlanta,WA,70495,County C,2523880415,Critical Access,Church,False
19687,Hospital Community Health System,2681 Lake Dr,Phoenix,WA,13794,County D,4600019512,Psychiatric,Government,False
19688,Hospital Mercy Care Center,1218 Main St,Houston,GA,32818,County D,3696483749,Psychiatric,Proprietary,True
19689,Hospital Hope Clinic,1124 Elm St,Philadelphia,IL,62663,County C,7022709505,Critical Access,Tribal,False
19690,Hospital Unity Care Center,1015 Cedar Lane,Miami,MA,36111,County E,9491335145,Rehabilitation,Non-Profit,True
19691,Hospital Hope Clinic,7038 Cedar Lane,Miami,TX,55343,County C,4825423546,Rehabilitation,Government,False
19692,Hospital Regional Clinic,4077 Elm St,Houston,IL,94395,County C,3641801737,Psychiatric,Government,
19693,Hospital Memorial Clinic,2298 Park Ave,Dallas,NY,37820,County A,5968583295,Psychiatric,Church,True
19694,Hospital Grace Clinic,9038 River Rd,Seattle,IL,72876,County A,3128400053,Long Term Care,Church,
19695,Hospital Community Clinic,9189 Lake Dr,Phoenix,NY,19717,County D,8271682679,Psychiatric,Non-Profit,False
19696,Hospital Regional Medical Center,5765 Hill Blvd,Boston,MA,70328,County A,9847535898,Psychiatric,Tribal,True
19697,Hospital Regional Health System,935 Hill Blvd,Phoenix,IL,71079,County B,8399633672,Rehabilitation,Tribal,True
19698,Hospital Mercy Hospital,7987 Main St,Phoenix,GA,51070,County C,9720374958,Long Term Care,Proprietary,False
19699,Hospital Central Health System,6099 Elm St,Chicago,NY,16673,County D,3681762576,Rehabilitation,Non-Profit,False
19700,Hospital Memorial Medical Center,1547 Oak Rd,Seattle,AZ,23395,County D,9880786872,Critical Access,Non-Profit,False
19701,Hospital Mercy Hospital,6924 River Rd,Miami,PA,37059,County E,5114928403,Critical Access,Government,False
